SRARunAccession	SRAFileUrl
ERR5443334	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5443/ERR5443334/ERR5443334.1;https://sra-pub-src-1.s3.amazonaws.com/ERR5443334/full_16S_sample_29.zip.1
ERR5443333	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR005/5443/ERR5443333/ERR5443333.1;https://sra-pub-src-2.s3.amazonaws.com/ERR5443333/full_16S_sample_28.zip.1
ERR5443332	https://sra-pub-src-1.s3.amazonaws.com/ERR5443332/full_16S_sample_27.zip.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5443/ERR5443332/ERR5443332.1
ERR5443331	https://sra-pub-src-2.s3.amazonaws.com/ERR5443331/full_16S_sample_26.zip.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5443/ERR5443331/ERR5443331.1
ERR5443330	https://sra-pub-src-1.s3.amazonaws.com/ERR5443330/full_16S_sample_25.zip.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5443/ERR5443330/ERR5443330.1
ERR5443329	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR005/5443/ERR5443329/ERR5443329.1;https://sra-pub-src-1.s3.amazonaws.com/ERR5443329/Full_16S_sample_24.zip.1
ERR5443328	https://sra-pub-src-1.s3.amazonaws.com/ERR5443328/full_16S_sample_23.zip.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5443/ERR5443328/ERR5443328.1
ERR5443327	https://sra-pub-src-1.s3.amazonaws.com/ERR5443327/full_16S_sample_22.zip.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5443/ERR5443327/ERR5443327.1
ERR5443326	https://sra-pub-src-2.s3.amazonaws.com/ERR5443326/full_16S_sample_21.zip.2;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5443326/ERR5443326;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5443/ERR5443326/ERR5443326.lite.1
ERR5443325	https://sra-pub-src-1.s3.amazonaws.com/ERR5443325/full_16S_sample_20.zip.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5443/ERR5443325/ERR5443325.1
ERR5443324	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5443/ERR5443324/ERR5443324.1;https://sra-pub-src-2.s3.amazonaws.com/ERR5443324/full_16S_sample_18.zip.1
ERR5443323	https://sra-pub-src-1.s3.amazonaws.com/ERR5443323/full_16S_sample_17.zip.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5443/ERR5443323/ERR5443323.1
ERR5443322	https://sra-pub-src-1.s3.amazonaws.com/ERR5443322/full_16S_sample_14.zip.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5443/ERR5443322/ERR5443322.1
ERR5443321	https://sra-pub-src-1.s3.amazonaws.com/ERR5443321/full_16S_sample_13.zip.2;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5443/ERR5443321/ERR5443321.1
ERR5443320	https://sra-pub-src-1.s3.amazonaws.com/ERR5443320/full_16S_sample_12.zip.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5443/ERR5443320/ERR5443320.1
ERR5443319	https://sra-pub-src-1.s3.amazonaws.com/ERR5443319/full_16S_sample_10.zip.2;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5443319/ERR5443319;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5443/ERR5443319/ERR5443319.lite.1
ERR5443318	https://sra-pub-src-2.s3.amazonaws.com/ERR5443318/full_16S_sample_9.zip.2;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5443318/ERR5443318;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5443/ERR5443318/ERR5443318.lite.1
ERR5443317	https://sra-pub-src-1.s3.amazonaws.com/ERR5443317/full_16S_sample_8.zip.2;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5443317/ERR5443317;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5443/ERR5443317/ERR5443317.lite.1
ERR5443316	https://sra-pub-src-2.s3.amazonaws.com/ERR5443316/full_16S_sample_7.zip.2;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5443316/ERR5443316;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5443/ERR5443316/ERR5443316.lite.1
ERR5443315	https://sra-pub-src-1.s3.amazonaws.com/ERR5443315/full_16S_sample_6.zip.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5443/ERR5443315/ERR5443315.1
ERR5443314	https://sra-pub-src-1.s3.amazonaws.com/ERR5443314/full_16S_sample_2.zip.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5443/ERR5443314/ERR5443314.1
ERR5443313	https://sra-pub-src-1.s3.amazonaws.com/ERR5443313/full_16S_sample_1.zip.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5443/ERR5443313/ERR5443313.1
SRR13978602	https://sra-pub-src-2.s3.amazonaws.com/SRR13978602/RKN_lib4_fast5.tar.gz.3
SRR13977180	https://sra-pub-src-2.s3.amazonaws.com/SRR13977180/RKN_lib3_fast5.tar.gz.2
SRR13976562	https://sra-pub-src-2.s3.amazonaws.com/SRR13976562/RKN_lib2_fast5.tar.gz.2
ERR5396170;ERR5518604	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR005/5396/ERR5396170/ERR5396170.1;https://sra-pub-src-2.s3.amazonaws.com/ERR5518604/Q20EA_zymo-mock.tar.gz.2
ERR5385080	https://sra-pub-src-2.s3.amazonaws.com/ERR5385080/12_19_18_Yeast_S288C_polyA_negControl2.fast5.tar.gz.2
ERR5385079	https://sra-pub-src-2.s3.amazonaws.com/ERR5385079/11_27_18_R94_Yeast_S288C_polya_negCon.fast5.tar.gz.2
ERR5385078	https://sra-pub-src-2.s3.amazonaws.com/ERR5385078/11_02_18_R94_Yeast_S288C_45merClickAdapter.fast5.tar.gz.6
ERR5385077	https://sra-pub-src-2.s3.amazonaws.com/ERR5385077/09_04_19_R941_RNA002_S288C_CuFree45merB.fast5.tar.gz.2
ERR5385076	https://sra-pub-src-1.s3.amazonaws.com/ERR5385076/09_04_19_R941_RNA002_S288C_CuFree45merA.fast5.tar.gz.2
ERR5385075	https://sra-pub-src-1.s3.amazonaws.com/ERR5385075/08_22_19_R941_RNA002_S288C_NEBshippingControl.fast5.tar.gz.2
ERR5385074	https://sra-pub-src-1.s3.amazonaws.com/ERR5385074/06_08_19_R941_Yeast_S288C_CuFree_45mer.fast5.tar.gz.2
ERR5385073	https://sra-pub-src-2.s3.amazonaws.com/ERR5385073/03_15_19_R94_RNA002_S288C_oligo_45mer_B2.fast5.tar.gz.2
ERR5385072	https://sra-pub-src-2.s3.amazonaws.com/ERR5385072/03_13_19_R94_RNA002_Yeast_S288C_oligo_45merA2.fast5.tar.gz.2
ERR5385071	https://sra-pub-src-2.s3.amazonaws.com/ERR5385071/02_09_19_R94_RNA002_Yeast_S288C_45mer3B.fast5.tar.gz.2
ERR5385070	https://sra-pub-src-1.s3.amazonaws.com/ERR5385070/02_09_19_R94_RNA002_YeastS288C_45mer2A.fast5.tar.gz.2
ERR5385069	https://sra-pub-src-1.s3.amazonaws.com/ERR5385069/02_07_19_R94_RNA002_YeastS288C_negativeControl3.fast5.tar.gz.2
ERR5385068	https://sra-pub-src-1.s3.amazonaws.com/ERR5385068/06_18_19_R941_GM12878_CuFreeClick_45mer.fast5.tar.gz.2
ERR5385067	https://sra-pub-src-2.s3.amazonaws.com/ERR5385067/08_29_19_R941_RNA002_GM12878_NegCon_NEB.fast5.tar.gz.2
ERR5385066	https://sra-pub-src-2.s3.amazonaws.com/ERR5385066/08_20_19_R94_RNA002_GM12878_CuFreeClick_45mer_B.fast5.tar.gz.2
ERR5385065	https://sra-pub-src-2.s3.amazonaws.com/ERR5385065/08_20_19_R94_RNA002_GM12878_CuFreeClick45mer_A.fast5.tar.gz.2
ERR5385064	https://sra-pub-src-2.s3.amazonaws.com/ERR5385064/08_03_19_R941_RNA002_GM12878_45merCuFree_2.fast5.tar.gz.2
ERR5385063	https://sra-pub-src-2.s3.amazonaws.com/ERR5385063/06_18_19_R941_GM12878_NEB_control.fast5.tar.gz.2
ERR5336770	https://sra-pub-src-2.s3.amazonaws.com/ERR5336770/ES45_2.tar.gz.2;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5336770/ERR5336770;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR005/5336/ERR5336770/ERR5336770.lite.1
ERR5336769	https://sra-pub-src-2.s3.amazonaws.com/ERR5336769/ES45_1.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5336769/ERR5336769;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR005/5336/ERR5336769/ERR5336769.lite.1
ERR5336768	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR005/5336/ERR5336768/ERR5336768.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5336768/ERR5336768;https://sra-pub-src-2.s3.amazonaws.com/ERR5336768/ES23.tar.gz.2
ERR5332016	https://sra-pub-src-2.s3.amazonaws.com/ERR5332016/nanopore_sodalis_dw23_fast5.tar.gz.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR005/5332/ERR5332016/ERR5332016.1
ERR5207170;ERR5858460	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR005/5207/ERR5207170/ERR5207170.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5207170/ERR5207170;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR005/5858/ERR5858460/ERR5858460.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5858460/ERR5858460;https://sra-pub-src-2.s3.amazonaws.com/ERR5858460/pt_fast5.tar.gz.1
ERR5205863	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5205/ERR5205863/ERR5205863.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5205863/ERR5205863;https://sra-pub-src-1.s3.amazonaws.com/ERR5205863/BL6_MinION.tar.gz.1
ERR5205862	https://sra-pub-src-2.s3.amazonaws.com/ERR5205862/BL5_MonION.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5205862/ERR5205862;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5205/ERR5205862/ERR5205862.lite.1
ERR5205861	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5205/ERR5205861/ERR5205861.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5205861/ERR5205861;https://sra-pub-src-1.s3.amazonaws.com/ERR5205861/BL4_MinION.tar.gz.1
ERR5205860	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5205/ERR5205860/ERR5205860.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5205860/ERR5205860;https://sra-pub-src-2.s3.amazonaws.com/ERR5205860/BL3_MinION.tar.gz.1
ERR5205859	https://sra-pub-src-2.s3.amazonaws.com/ERR5205859/BL2_MinION.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5205859/ERR5205859;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5205/ERR5205859/ERR5205859.lite.1
ERR5205858	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5205/ERR5205858/ERR5205858.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5205858/ERR5205858;https://sra-pub-src-2.s3.amazonaws.com/ERR5205858/BL1_MinION.tar.gz.1
ERR5205857	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5205/ERR5205857/ERR5205857.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5205857/ERR5205857;https://sra-pub-src-2.s3.amazonaws.com/ERR5205857/V2_MinION.tar.gz.1
ERR5205856	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR005/5205/ERR5205856/ERR5205856.1;https://sra-pub-src-2.s3.amazonaws.com/ERR5205856/V1_MinION.tar.gz.1
ERR5205855	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5205/ERR5205855/ERR5205855.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5205855/ERR5205855;https://sra-pub-src-2.s3.amazonaws.com/ERR5205855/B2_MinION.tar.gz.1
ERR5198867	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5198/ERR5198867/ERR5198867.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5198867/ERR5198867;https://sra-pub-src-1.s3.amazonaws.com/ERR5198867/B11_MinION.tar.gz.1
ERR5195736	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5195/ERR5195736/ERR5195736.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR5195736/ERR5195736;https://sra-pub-src-1.s3.amazonaws.com/ERR5195736/S1_MinION.tar.gz.1
ERR5087222	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR005/5087/ERR5087222/ERR5087222.1;https://sra-pub-src-2.s3.amazonaws.com/ERR5087222/200115_fecal_cooper_zymo.tar.gz.1
ERR5087221	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR005/5087/ERR5087221/ERR5087221.1;https://sra-pub-src-1.s3.amazonaws.com/ERR5087221/20191127-HMW_fecal_cooper.tar.gz.1
ERR4760465	https://sra-pub-src-1.s3.amazonaws.com/ERR4760465/Mabs09-13-3_MinION_Porechop.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR4760465/ERR4760465;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4760/ERR4760465/ERR4760465.lite.1
ERR4656973	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4656/ERR4656973/ERR4656973.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR4656973/ERR4656973;https://sra-pub-src-2.s3.amazonaws.com/ERR4656973/LMG_31887_BC21.tar.gz.1
ERR4656972	https://sra-pub-src-1.s3.amazonaws.com/ERR4656972/LMG_31886_BC13.tar.gz.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR004/4656/ERR4656972/ERR4656972.1
ERR4656971	https://sra-pub-src-2.s3.amazonaws.com/ERR4656971/LMG_31885_BC14.tar.gz.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR004/4656/ERR4656971/ERR4656971.1
ERR4656970	https://sra-pub-src-1.s3.amazonaws.com/ERR4656970/LMG_31884_BC23.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR4656970/ERR4656970;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4656/ERR4656970/ERR4656970.lite.1
ERR3712256;ERR3887507	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3712/ERR3712256/ERR3712256.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3712256/ERR3712256;https://sra-pub-src-1.s3.amazonaws.com/ERR3887507/947B06.tar.gz.2
ERR3712255;ERR3887506	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3712255/ERR3712255;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3712/ERR3712255/ERR3712255.lite.1;https://sra-pub-src-2.s3.amazonaws.com/ERR3887506/909H04.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3887506/ERR3887506;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3887/ERR3887506/ERR3887506.lite.1
ERR3712254;ERR3887505	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3712/ERR3712254/ERR3712254.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3712254/ERR3712254;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3887/ERR3887505/ERR3887505.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3887505/ERR3887505;https://sra-pub-src-1.s3.amazonaws.com/ERR3887505/767D12.tar.gz.1
ERR3712253;ERR3887407	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3712253/ERR3712253;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3712/ERR3712253/ERR3712253.lite.1;https://sra-pub-src-1.s3.amazonaws.com/ERR3887407/654A12.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3887407/ERR3887407;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3887/ERR3887407/ERR3887407.lite.1
ERR3712252;ERR3887408	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3712/ERR3712252/ERR3712252.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3712252/ERR3712252;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3887/ERR3887408/ERR3887408.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3887408/ERR3887408;https://sra-pub-src-2.s3.amazonaws.com/ERR3887408/433E06.tar.gz.1
ERR3712251;ERR3887409	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3712251/ERR3712251;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3712/ERR3712251/ERR3712251.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3887/ERR3887409/ERR3887409.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3887409/ERR3887409;https://sra-pub-src-1.s3.amazonaws.com/ERR3887409/430F05.tar.gz.1
ERR3712250;ERR3887410	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3712250/ERR3712250;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3712/ERR3712250/ERR3712250.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3887/ERR3887410/ERR3887410.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3887410/ERR3887410;https://sra-pub-src-2.s3.amazonaws.com/ERR3887410/410B07.tar.gz.1
ERR3712249;ERR3887411	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3712249/ERR3712249;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3712/ERR3712249/ERR3712249.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3887/ERR3887411/ERR3887411.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3887411/ERR3887411;https://sra-pub-src-2.s3.amazonaws.com/ERR3887411/399C06.tar.gz.1
ERR3712248;ERR3887412	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3712248/ERR3712248;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3712/ERR3712248/ERR3712248.lite.1;https://sra-pub-src-2.s3.amazonaws.com/ERR3887412/290G05.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3887412/ERR3887412;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3887/ERR3887412/ERR3887412.lite.1
ERR3712247;ERR3887413	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3712247/ERR3712247;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3712/ERR3712247/ERR3712247.lite.1;https://sra-pub-src-1.s3.amazonaws.com/ERR3887413/089D12.tar.gz.2
ERR3712246;ERR3887414	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3712/ERR3712246/ERR3712246.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3712246/ERR3712246;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3887/ERR3887414/ERR3887414.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3887414/ERR3887414;https://sra-pub-src-2.s3.amazonaws.com/ERR3887414/082G09.tar.gz.1
ERR3712245;ERR3887415	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3712/ERR3712245/ERR3712245.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3712245/ERR3712245;https://sra-pub-src-2.s3.amazonaws.com/ERR3887415/050B11.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3887415/ERR3887415;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3887/ERR3887415/ERR3887415.lite.1
ERR3712244;ERR3887416	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3712244/ERR3712244;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3712/ERR3712244/ERR3712244.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3887/ERR3887416/ERR3887416.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3887416/ERR3887416;https://sra-pub-src-1.s3.amazonaws.com/ERR3887416/752dfebf.tar.gz.1
ERR3712243;ERR3887417	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3712/ERR3712243/ERR3712243.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3712243/ERR3712243;https://sra-pub-src-1.s3.amazonaws.com/ERR3887417/038B07_2.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3887417/ERR3887417;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3887/ERR3887417/ERR3887417.lite.1
ERR3712242;ERR3887418	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3712/ERR3712242/ERR3712242.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR3712242/ERR3712242;https://sra-pub-src-1.s3.amazonaws.com/ERR3887418/038B07.tar.gz.2
ERR3550087	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR003/3550/ERR3550087/ERR3550087.1;https://sra-pub-src-1.s3.amazonaws.com/ERR3550087/BB1413.tar.gz.2
ERR3550086	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR003/3550/ERR3550086/ERR3550086.1;https://sra-pub-src-2.s3.amazonaws.com/ERR3550086/BB1412.tar.gz.2
ERR3550085	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR003/3550/ERR3550085/ERR3550085.1;https://sra-pub-src-2.s3.amazonaws.com/ERR3550085/BB1411.tar.gz.2
ERR3550084	https://sra-pub-src-2.s3.amazonaws.com/ERR3550084/BB1409.tar.gz.2;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR003/3550/ERR3550084/ERR3550084.1
ERR3550083	https://sra-pub-src-2.s3.amazonaws.com/ERR3550083/BB1406.tar.gz.2;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR003/3550/ERR3550083/ERR3550083.1
ERR3550082	https://sra-pub-src-2.s3.amazonaws.com/ERR3550082/BB1401.tar.gz.2;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR003/3550/ERR3550082/ERR3550082.1
ERR3550081	https://sra-pub-src-2.s3.amazonaws.com/ERR3550081/BB1446.tar.gz.2;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR003/3550/ERR3550081/ERR3550081.1
ERR3550080	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR003/3550/ERR3550080/ERR3550080.1;https://sra-pub-src-2.s3.amazonaws.com/ERR3550080/BB1445.tar.gz.2
ERR3550079	https://sra-pub-src-2.s3.amazonaws.com/ERR3550079/BB1443.tar.gz.2;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR003/3550/ERR3550079/ERR3550079.1
ERR3550078	https://sra-pub-src-2.s3.amazonaws.com/ERR3550078/BB1442.tar.gz.2;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR003/3550/ERR3550078/ERR3550078.1
ERR3550077	https://sra-pub-src-1.s3.amazonaws.com/ERR3550077/BB1439.tar.gz.2;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR003/3550/ERR3550077/ERR3550077.1
ERR3550076	https://sra-pub-src-2.s3.amazonaws.com/ERR3550076/BB1429.tar.gz.2;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR003/3550/ERR3550076/ERR3550076.1
ERR3550075	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR003/3550/ERR3550075/ERR3550075.1;https://sra-pub-src-1.s3.amazonaws.com/ERR3550075/BB1426.tar.gz.2
ERR3550074	https://sra-pub-src-1.s3.amazonaws.com/ERR3550074/BB1421.tar.gz.2;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR003/3550/ERR3550074/ERR3550074.1
ERR3550073	https://sra-pub-src-1.s3.amazonaws.com/ERR3550073/BB1418.tar.gz.2;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/ERR003/3550/ERR3550073/ERR3550073.1
